time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T11:36:00-05:00,44.27,44.285,44.25,44.285,506,1968.55,1294864.782,62.07044358,55.56537387,NaN,NaN
2022-01-14T11:37:00-05:00,44.27,44.32,44.27,44.32,1200,1850,1296064.782,63.91367012,56.97779948,NaN,NaN
2022-01-14T11:38:00-05:00,44.31,44.35,44.31,44.3201,2800,1842.25,1294678.782,63.91906517,58.33032264,NaN,NaN
2022-01-14T11:39:00-05:00,44.3025,44.35,44.3025,44.35,778,1815.15,1295456.782,65.57623455,59.48508451,NaN,NaN
2022-01-14T11:40:00-05:00,44.34,44.34,44.34,44.34,100,1726.7,1295456.782,64.50908932,60.32940604,NaN,NaN
2022-01-14T11:41:00-05:00,44.35,44.35,44.29,44.29,300,1591.1,1295156.782,59.31184458,60.21737084,NaN,NaN
2022-01-14T11:42:00-05:00,44.2519,44.2519,44.22,44.24,1700,1488.85,1295588.444,54.57658995,59.56565838,NaN,NaN
2022-01-14T11:43:00-05:00,44.245,44.265,44.23,44.23,1600,1465.85,1293988.444,53.65397917,59.23582411,NaN,NaN
2022-01-14T11:44:00-05:00,44.25,44.3295,44.25,44.2717,1200,1406.1,1293443.538,56.92412397,59.23293372,NaN,NaN
2022-01-14T11:46:00-05:00,44.33,44.43,44.33,44.43,900,1337.6,1294343.538,66.56791059,60.35736789,NaN,NaN
2022-01-14T11:47:00-05:00,44.43,44.43,44.43,44.43,168,1241,1294343.538,66.56791059,61.37636307,NaN,NaN
2022-01-14T11:48:00-05:00,44.39,44.39,44.35,44.35,600,1112.1,1293743.538,58.84625004,61.07595094,NaN,NaN
2022-01-14T11:49:00-05:00,44.33,44.36,44.3,44.33,1510,1167.6,1293743.538,57.06414306,60.93590504,NaN,NaN
2022-01-14T11:50:00-05:00,44.33,44.35,44.33,44.33,1994,1232.3,1291749.538,57.06414306,60.75467127,NaN,NaN
2022-01-14T11:51:00-05:00,44.27,44.28,44.27,44.28,300,1224.7,1292049.538,52.45801305,60.06806909,NaN,NaN
2022-01-14T11:52:00-05:00,44.28,44.28,44.28,44.28,100,1126.05,1292049.538,52.45801305,59.24980787,NaN,NaN
2022-01-14T11:53:00-05:00,44.31,44.31,44.31,44.31,100,939.85,1292049.538,54.98636536,58.61175788,NaN,NaN
2022-01-14T11:54:00-05:00,44.25,44.25,44.25,44.25,200,914.85,1292049.538,49.33527217,57.45168914,NaN,NaN
2022-01-14T11:55:00-05:00,44.28,44.28,44.2,44.2,5509,1113.4,1286540.538,45.16923071,56.07027067,NaN,NaN
2022-01-14T11:56:00-05:00,44.19,44.21,44.19,44.21,1900,1173.25,1288440.538,46.14866923,55.13004386,NaN,NaN
2022-01-14T11:58:00-05:00,44.19,44.19,44.1713,44.1713,1250,1210.45,1287190.538,42.95108066,54.29965034,NaN,NaN
2022-01-14T11:59:00-05:00,44.21,44.21,44.2,44.2,400,1170.45,1286790.538,45.94248483,53.74882931,NaN,NaN
2022-01-14T12:00:00-05:00,44.16,44.16,44.13,44.13,700,1065.45,1286090.538,40.38083328,52.56716569,NaN,NaN
2022-01-14T12:01:00-05:00,44.15,44.15,44.15,44.15,300,1041.55,1286090.538,42.52179609,50.84958608,NaN,NaN
2022-01-14T12:02:00-05:00,44.17,44.17,44.17,44.17,100,1041.55,1286090.538,44.66188713,49.28487012,NaN,NaN
2022-01-14T12:03:00-05:00,44.17,44.17,44.14,44.14,500,1051.55,1285590.538,42.12806285,48.09071389,NaN,NaN
2022-01-14T12:04:00-05:00,44.13,44.13,44.13,44.13,200,976.55,1285590.538,41.28721306,46.96379032,NaN,NaN
2022-01-14T12:05:00-05:00,44.0877,44.0877,44.032,44.032,300,911.55,1285290.538,34.10339528,45.32373691,NaN,NaN
2022-01-14T12:08:00-05:00,44.0799,44.0799,44.0799,44.0799,1500,926.55,1285290.538,39.63229282,44.40761404,NaN,NaN
2022-01-14T12:09:00-05:00,44.1,44.1,44.1,44.1,100,886.55,1285290.538,41.83757044,43.64901099,NaN,NaN
2022-01-14T12:10:00-05:00,44.13,44.15,44.13,44.15,1400,948.15,1286690.538,47.02212832,43.08013692,NaN,NaN
2022-01-14T12:11:00-05:00,44.13,44.1499,44.115,44.1499,1700,1003.15,1288390.538,47.01310216,42.91426763,NaN,NaN
2022-01-14T12:12:00-05:00,44.125,44.1664,44.125,44.14,650,960.15,1288211.553,46.07025566,42.97862656,NaN,NaN
